50	0.360000	0	0.
51	0.360000	0	0.
52	0.360000	0	0.
53	0.360000	0	0.
54	0.360000	0	0.
55	0.360000	0	0.
56	0.360000	0	0.
57	0.360000	0	0.
58	0.360000	0	0.
59	0.360000	0	0.
60	0.360000	0	0.
61	0.360000	0	0.
62	0.360000	0	0.
63	0.360000	0	0.
64	0.360000	0	0.
1	0.370000	3	0.046875
2	0.370000	3	0.046875
3	0.370000	4	0.062500
4	0.370000	1	0.015625
5	0.370000	2	0.031250
6	0.370000	2	0.031250
7	0.370000	2	0.031250
8	0.370000	7	0.109375
9	0.370000	6	0.093750
10	0.370000	6	0.093750
11	0.370000	1	0.015625
12	0.370000	2	0.031250
13	0.370000	3	0.046875
14	0.370000	2	0.031250
15	0.370000	5	0.078125
16	0.370000	4	0.062500
17	0.370000	0	0.
18	0.370000	1	0.015625
19	0.370000	2	0.031250
20	0.370000	2	0.031250
21	0.370000	1	0.015625
22	0.370000	2	0.031250
23	0.370000	0	0.
24	0.370000	1	0.015625
25	0.370000	1	0.015625
26	0.370000	0	0.
27	0.370000	0	0.
28	0.370000	0	0.
29	0.370000	0	0.
30	0.370000	0	0.
31	0.370000	0	0.
32	0.370000	0	0.
33	0.370000	0	0.
34	0.370000	0	0.
35	0.370000	0	0.
36	0.370000	0	0.
37	0.370000	0	0.
38	0.370000	0	0.
39	0.370000	0	0.
40	0.370000	0	0.
41	0.370000	0	0.
42	0.370000	0	0.
43	0.370000	0	0.
44	0.370000	0	0.
45	0.370000	0	0.
46	0.370000	0	0.
47	0.370000	0	0.
48	0.370000	0	0.
49	0.370000	0	0.
50	0.370000	0	0.
51	0.370000	0	0.
52	0.370000	0	0.
53	0.370000	0	0.
54	0.370000	0	0.
55	0.370000	0	0.
56	0.370000	0	0.
57	0.370000	0	0.
58	0.370000	0	0.
59	0.370000	0	0.
60	0.370000	0	0.
61	0.370000	0	0.
62	0.370000	0	0.
63	0.370000	0	0.
64	0.370000	0	0.
1	0.380000	3	0.046875
2	0.380000	3	0.046875
3	0.380000	4	0.062500
4	0.380000	2	0.031250
5	0.380000	4	0.062500
6	0.380000	1	0.015625
7	0.380000	5	0.078125
8	0.380000	6	0.093750
9	0.380000	5	0.078125
10	0.380000	6	0.093750
11	0.380000	0	0.
12	0.380000	3	0.046875
13	0.380000	4	0.062500
14	0.380000	3	0.046875
15	0.380000	4	0.062500
16	0.380000	2	0.031250
17	0.380000	1	0.015625
18	0.380000	2	0.031250
19	0.380000	2	0.031250
20	0.380000	1	0.015625
21	0.380000	0	0.
22	0.380000	2	0.031250
23	0.380000	0	0.
24	0.380000	0	0.
25	0.380000	0	0.
26	0.380000	0	0.
27	0.380000	0	0.
28	0.380000	0	0.
29	0.380000	0	0.
30	0.380000	0	0.
31	0.380000	0	0.
32	0.380000	0	0.
33	0.380000	0	0.
34	0.380000	0	0.
35	0.380000	0	0.
36	0.380000	0	0.
37	0.380000	0	0.
38	0.380000	0	0.
39	0.380000	0	0.
40	0.380000	0	0.
41	0.380000	0	0.
42	0.380000	0	0.
43	0.380000	0	0.
44	0.380000	0	0.
45	0.380000	0	0.
46	0.380000	0	0.
47	0.380000	0	0.
48	0.380000	0	0.
49	0.380000	0	0.
50	0.380000	0	0.
51	0.380000	0	0.
52	0.380000	0	0.
53	0.380000	0	0.
54	0.380000	0	0.
55	0.380000	0	0.
56	0.380000	0	0.
57	0.380000	0	0.
58	0.380000	0	0.
59	0.380000	0	0.
60	0.380000	0	0.
61	0.380000	0	0.
62	0.380000	0	0.
63	0.380000	0	0.
64	0.380000	0	0.
1	0.390000	4	0.062500
2	0.390000	3	0.046875
3	0.390000	5	0.078125
4	0.390000	3	0.046875
5	0.390000	3	0.046875
6	0.390000	4	0.062500
7	0.390000	4	0.062500
8	0.390000	5	0.078125
9	0.390000	8	0.125000
10	0.390000	1	0.015625
11	0.390000	5	0.078125
12	0.390000	4	0.062500
13	0.390000	5	0.078125
14	0.390000	1	0.015625
15	0.390000	1	0.015625
16	0.390000	2	0.031250
17	0.390000	1	0.015625
18	0.390000	2	0.031250
19	0.390000	1	0.015625
20	0.390000	0	0.
21	0.390000	1	0.015625
22	0.390000	0	0.
23	0.390000	0	0.
24	0.390000	0	0.
25	0.390000	0	0.
26	0.390000	0	0.
27	0.390000	0	0.
28	0.390000	0	0.
29	0.390000	0	0.
30	0.390000	0	0.
31	0.390000	0	0.
32	0.390000	0	0.
33	0.390000	0	0.
34	0.390000	0	0.
35	0.390000	0	0.
36	0.390000	0	0.
37	0.390000	0	0.
38	0.390000	0	0.
39	0.390000	0	0.
40	0.390000	0	0.
41	0.390000	0	0.
42	0.390000	0	0.
43	0.390000	0	0.
44	0.390000	0	0.
45	0.390000	0	0.
46	0.390000	0	0.
47	0.390000	0	0.
48	0.390000	0	0.
49	0.390000	0	0.
50	0.390000	0	0.
51	0.390000	0	0.
52	0.390000	0	0.
53	0.390000	0	0.
54	0.390000	0	0.
55	0.390000	0	0.
56	0.390000	0	0.
57	0.390000	0	0.
58	0.390000	0	0.
59	0.390000	0	0.
60	0.390000	0	0.
61	0.390000	0	0.
62	0.390000	0	0.
63	0.390000	0	0.
64	0.390000	0	0.
1	0.400000	6	0.093750
2	0.400000	2	0.031250
3	0.400000	5	0.078125
4	0.400000	3	0.046875
5	0.400000	3	0.046875
6	0.400000	4	0.062500
7	0.400000	10	0.156250
8	0.400000	3	0.046875
9	0.400000	7	0.109375
10	0.400000	1	0.015625
11	0.400000	6	0.093750
12	0.400000	5	0.078125
13	0.400000	0	0.
14	0.400000	3	0.046875
15	0.400000	2	0.031250
16	0.400000	1	0.015625
17	0.400000	1	0.015625
18	0.400000	0	0.
19	0.400000	0	0.
20	0.400000	1	0.015625
21	0.400000	0	0.
22	0.400000	0	0.
23	0.400000	0	0.
24	0.400000	0	0.
25	0.400000	0	0.
26	0.400000	0	0.
27	0.400000	0	0.
28	0.400000	0	0.
29	0.400000	0	0.
30	0.400000	0	0.
31	0.400000	0	0.
32	0.400000	0	0.
33	0.400000	0	0.
34	0.400000	0	0.
35	0.400000	0	0.
36	0.400000	0	0.
37	0.400000	0	0.
38	0.400000	0	0.
39	0.400000	0	0.
40	0.400000	0	0.
41	0.400000	0	0.
42	0.400000	0	0.
43	0.400000	0	0.
44	0.400000	0	0.
45	0.400000	0	0.
46	0.400000	0	0.
47	0.400000	0	0.
48	0.400000	0	0.
49	0.400000	0	0.
50	0.400000	0	0.
51	0.400000	0	0.
52	0.400000	0	0.
53	0.400000	0	0.
54	0.400000	0	0.
55	0.400000	0	0.
56	0.400000	0	0.
57	0.400000	0	0.
58	0.400000	0	0.
59	0.400000	0	0.
60	0.400000	0	0.
61	0.400000	0	0.
62	0.400000	0	0.
63	0.400000	0	0.
64	0.400000	0	0.
1	0.410000	6	0.093750
2	0.410000	2	0.031250
3	0.410000	5	0.078125
4	0.410000	5	0.078125
5	0.410000	3	0.046875
6	0.410000	6	0.093750
7	0.410000	8	0.125000
8	0.410000	9	0.140625
9	0.410000	5	0.078125
10	0.410000	4	0.062500
11	0.410000	3	0.046875
12	0.410000	3	0.046875
13	0.410000	0	0.
14	0.410000	2	0.031250
15	0.410000	1	0.015625
16	0.410000	0	0.
17	0.410000	0	0.
18	0.410000	0	0.
19	0.410000	1	0.015625
20	0.410000	0	0.
21	0.410000	0	0.
22	0.410000	0	0.
23	0.410000	0	0.
24	0.410000	0	0.
25	0.410000	0	0.
26	0.410000	0	0.
27	0.410000	0	0.
28	0.410000	0	0.
29	0.410000	0	0.
30	0.410000	0	0.
31	0.410000	0	0.
32	0.410000	0	0.
33	0.410000	0	0.
34	0.410000	0	0.
35	0.410000	0	0.
36	0.410000	0	0.
37	0.410000	0	0.
38	0.410000	0	0.
39	0.410000	0	0.
40	0.410000	0	0.
41	0.410000	0	0.
42	0.410000	0	0.
43	0.410000	0	0.
44	0.410000	0	0.
45	0.410000	0	0.
46	0.410000	0	0.
47	0.410000	0	0.
48	0.410000	0	0.
49	0.410000	0	0.
50	0.410000	0	0.
51	0.410000	0	0.
52	0.410000	0	0.
53	0.410000	0	0.
54	0.410000	0	0.
55	0.410000	0	0.
56	0.410000	0	0.
57	0.410000	0	0.
58	0.410000	0	0.
59	0.410000	0	0.
60	0.410000	0	0.
61	0.410000	0	0.
62	0.410000	0	0.
63	0.410000	0	0.
64	0.410000	0	0.
1	0.420000	8	0.125000
2	0.420000	4	0.062500
3	0.420000	5	0.078125
4	0.420000	4	0.062500
5	0.420000	4	0.062500
6	0.420000	7	0.109375
7	0.420000	9	0.140625
8	0.420000	8	0.125000
9	0.420000	5	0.078125
10	0.420000	2	0.031250
11	0.420000	3	0.046875
12	0.420000	2	0.031250
13	0.420000	0	0.
14	0.420000	0	0.
15	0.420000	2	0.031250
16	0.420000	0	0.
17	0.420000	0	0.
18	0.420000	0	0.
19	0.420000	0	0.
20	0.420000	0	0.
21	0.420000	0	0.
22	0.420000	0	0.
23	0.420000	0	0.
24	0.420000	0	0.
25	0.420000	0	0.
26	0.420000	0	0.
27	0.420000	0	0.
28	0.420000	0	0.
29	0.420000	0	0.
30	0.420000	0	0.
31	0.420000	0	0.
32	0.420000	0	0.
33	0.420000	0	0.
34	0.420000	0	0.
35	0.420000	0	0.
36	0.420000	0	0.
37	0.420000	0	0.
38	0.420000	0	0.
39	0.420000	0	0.
40	0.420000	0	0.
41	0.420000	0	0.
42	0.420000	0	0.
43	0.420000	0	0.
44	0.420000	0	0.
45	0.420000	0	0.
46	0.420000	0	0.
47	0.420000	0	0.
48	0.420000	0	0.
49	0.420000	0	0.
50	0.420000	0	0.
51	0.420000	0	0.
52	0.420000	0	0.
53	0.420000	0	0.
54	0.420000	0	0.
55	0.420000	0	0.
56	0.420000	0	0.
57	0.420000	0	0.
58	0.420000	0	0.
59	0.420000	0	0.
60	0.420000	0	0.
61	0.420000	0	0.
62	0.420000	0	0.
63	0.420000	0	0.
64	0.420000	0	0.
1	0.430000	8	0.125000
2	0.430000	6	0.093750
3	0.430000	6	0.093750
4	0.430000	3	0.046875
5	0.430000	8	0.125000
6	0.430000	7	0.109375
7	0.430000	7	0.109375
8	0.430000	8	0.125000
9	0.430000	4	0.062500
10	0.430000	2	0.031250
11	0.430000	2	0.031250
12	0.430000	0	0.
13	0.430000	0	0.
14	0.430000	1	0.015625
15	0.430000	1	0.015625
16	0.430000	0	0.
17	0.430000	0	0.
18	0.430000	0	0.
19	0.430000	0	0.
20	0.430000	0	0.
21	0.430000	0	0.
22	0.430000	0	0.
23	0.430000	0	0.
24	0.430000	0	0.
25	0.430000	0	0.
26	0.430000	0	0.
27	0.430000	0	0.
28	0.430000	0	0.
29	0.430000	0	0.
30	0.430000	0	0.
31	0.430000	0	0.
32	0.430000	0	0.
33	0.430000	0	0.
34	0.430000	0	0.
35	0.430000	0	0.
36	0.430000	0	0.
37	0.430000	0	0.
38	0.430000	0	0.
39	0.430000	0	0.
40	0.430000	0	0.
41	0.430000	0	0.
42	0.430000	0	0.
43	0.430000	0	0.
44	0.430000	0	0.
45	0.430000	0	0.
46	0.430000	0	0.
47	0.430000	0	0.
48	0.430000	0	0.
49	0.430000	0	0.
50	0.430000	0	0.
51	0.430000	0	0.
52	0.430000	0	0.
53	0.430000	0	0.
54	0.430000	0	0.
55	0.430000	0	0.
56	0.430000	0	0.
57	0.430000	0	0.
58	0.430000	0	0.
59	0.430000	0	0.
60	0.430000	0	0.
61	0.430000	0	0.
62	0.430000	0	0.
63	0.430000	0	0.
64	0.430000	0	0.
1	0.440000	8	0.125000
2	0.440000	6	0.093750
3	0.440000	10	0.156250
4	0.440000	3	0.046875
5	0.440000	12	0.187500
6	0.440000	8	0.125000
7	0.440000	5	0.078125
8	0.440000	5	0.078125
9	0.440000	3	0.046875
10	0.440000	1	0.015625
11	0.440000	0	0.
12	0.440000	0	0.
13	0.440000	0	0.
14	0.440000	2	0.031250
15	0.440000	0	0.
16	0.440000	0	0.
17	0.440000	0	0.
18	0.440000	0	0.
19	0.440000	0	0.
20	0.440000	0	0.
21	0.440000	0	0.
22	0.440000	0	0.
23	0.440000	0	0.
24	0.440000	0	0.
25	0.440000	0	0.
26	0.440000	0	0.
27	0.440000	0	0.
28	0.440000	0	0.
29	0.440000	0	0.
30	0.440000	0	0.
31	0.440000	0	0.
32	0.440000	0	0.
33	0.440000	0	0.
34	0.440000	0	0.
35	0.440000	0	0.
36	0.440000	0	0.
37	0.440000	0	0.
38	0.440000	0	0.
39	0.440000	0	0.
40	0.440000	0	0.
41	0.440000	0	0.
42	0.440000	0	0.
43	0.440000	0	0.
44	0.440000	0	0.
45	0.440000	0	0.
46	0.440000	0	0.
47	0.440000	0	0.
48	0.440000	0	0.
49	0.440000	0	0.
50	0.440000	0	0.
51	0.440000	0	0.
52	0.440000	0	0.
53	0.440000	0	0.
54	0.440000	0	0.
55	0.440000	0	0.
56	0.440000	0	0.
57	0.440000	0	0.
58	0.440000	0	0.
59	0.440000	0	0.
60	0.440000	0	0.
61	0.440000	0	0.
62	0.440000	0	0.
63	0.440000	0	0.
64	0.440000	0	0.
1	0.450000	9	0.140625
2	0.450000	5	0.078125
3	0.450000	10	0.156250
4	0.450000	8	0.125000
5	0.450000	11	0.171875
6	0.450000	5	0.078125
7	0.450000	3	0.046875
8	0.450000	5	0.078125
9	0.450000	3	0.046875
10	0.450000	0	0.
11	0.450000	2	0.031250
12	0.450000	0	0.
13	0.450000	0	0.
14	0.450000	0	0.
15	0.450000	0	0.
16	0.450000	0	0.
17	0.450000	0	0.
18	0.450000	0	0.
19	0.450000	0	0.
20	0.450000	0	0.
21	0.450000	0	0.
22	0.450000	0	0.
23	0.450000	0	0.
24	0.450000	0	0.
25	0.450000	0	0.
26	0.450000	0	0.
27	0.450000	0	0.
28	0.450000	0	0.
29	0.450000	0	0.
30	0.450000	0	0.
31	0.450000	0	0.
32	0.450000	0	0.
33	0.450000	0	0.
34	0.450000	0	0.
35	0.450000	0	0.
36	0.450000	0	0.
37	0.450000	0	0.
38	0.450000	0	0.
39	0.450000	0	0.
40	0.450000	0	0.
41	0.450000	0	0.
42	0.450000	0	0.
43	0.450000	0	0.
44	0.450000	0	0.
45	0.450000	0	0.
46	0.450000	0	0.
47	0.450000	0	0.
48	0.450000	0	0.
49	0.450000	0	0.
50	0.450000	0	0.
51	0.450000	0	0.
52	0.450000	0	0.
53	0.450000	0	0.
54	0.450000	0	0.
55	0.450000	0	0.
56	0.450000	0	0.
57	0.450000	0	0.
58	0.450000	0	0.
59	0.450000	0	0.
60	0.450000	0	0.
61	0.450000	0	0.
62	0.450000	0	0.
63	0.450000	0	0.
64	0.450000	0	0.
1	0.460000	10	0.156250
2	0.460000	5	0.078125
3	0.460000	12	0.187500
4	0.460000	10	0.156250
5	0.460000	8	0.125000
6	0.460000	8	0.125000
7	0.460000	4	0.062500
8	0.460000	1	0.015625
9	0.460000	2	0.031250
10	0.460000	1	0.015625
11	0.460000	0	0.
12	0.460000	0	0.
13	0.460000	0	0.
14	0.460000	0	0.
15	0.460000	0	0.
16	0.460000	0	0.
17	0.460000	0	0.
18	0.460000	0	0.
19	0.460000	0	0.
20	0.460000	0	0.
21	0.460000	0	0.
22	0.460000	0	0.
23	0.460000	0	0.
24	0.460000	0	0.
25	0.460000	0	0.
26	0.460000	0	0.
27	0.460000	0	0.
28	0.460000	0	0.
29	0.460000	0	0.
30	0.460000	0	0.
31	0.460000	0	0.
32	0.460000	0	0.
33	0.460000	0	0.
34	0.460000	0	0.
35	0.460000	0	0.
36	0.460000	0	0.
37	0.460000	0	0.
38	0.460000	0	0.
39	0.460000	0	0.
40	0.460000	0	0.
41	0.460000	0	0.
42	0.460000	0	0.
43	0.460000	0	0.
44	0.460000	0	0.
45	0.460000	0	0.
46	0.460000	0	0.
47	0.460000	0	0.
48	0.460000	0	0.
49	0.460000	0	0.
50	0.460000	0	0.
51	0.460000	0	0.
52	0.460000	0	0.
53	0.460000	0	0.
54	0.460000	0	0.
55	0.460000	0	0.
56	0.460000	0	0.
57	0.460000	0	0.
58	0.460000	0	0.
59	0.460000	0	0.
60	0.460000	0	0.
61	0.460000	0	0.
62	0.460000	0	0.
63	0.460000	0	0.
64	0.460000	0	0.
1	0.470000	13	0.203125
2	0.470000	6	0.093750
3	0.470000	13	0.203125
4	0.470000	12	0.187500
5	0.470000	6	0.093750
6	0.470000	5	0.078125
7	0.470000	2	0.031250
8	0.470000	2	0.031250
9	0.470000	2	0.031250
10	0.470000	0	0.
11	0.470000	0	0.
12	0.470000	0	0.
13	0.470000	0	0.
14	0.470000	0	0.
15	0.470000	0	0.
16	0.470000	0	0.
17	0.470000	0	0.
18	0.470000	0	0.
19	0.470000	0	0.
20	0.470000	0	0.
21	0.470000	0	0.
22	0.470000	0	0.
23	0.470000	0	0.
24	0.470000	0	0.
25	0.470000	0	0.
26	0.470000	0	0.
27	0.470000	0	0.
28	0.470000	0	0.
29	0.470000	0	0.
30	0.470000	0	0.
31	0.470000	0	0.
32	0.470000	0	0.
33	0.470000	0	0.
34	0.470000	0	0.
35	0.470000	0	0.
36	0.470000	0	0.
37	0.470000	0	0.
38	0.470000	0	0.
39	0.470000	0	0.
40	0.470000	0	0.
41	0.470000	0	0.
42	0.470000	0	0.
43	0.470000	0	0.
44	0.470000	0	0.
45	0.470000	0	0.
46	0.470000	0	0.
47	0.470000	0	0.
48	0.470000	0	0.
49	0.470000	0	0.
50	0.470000	0	0.
51	0.470000	0	0.
52	0.470000	0	0.
53	0.470000	0	0.
54	0.470000	0	0.
55	0.470000	0	0.
56	0.470000	0	0.
57	0.470000	0	0.
58	0.470000	0	0.
59	0.470000	0	0.
60	0.470000	0	0.
61	0.470000	0	0.
62	0.470000	0	0.
63	0.470000	0	0.
64	0.470000	0	0.
1	0.480000	13	0.203125
2	0.480000	9	0.140625
3	0.480000	15	0.234375
4	0.480000	12	0.187500
5	0.480000	6	0.093750
6	0.480000	1	0.015625
7	0.480000	4	0.062500
8	0.480000	1	0.015625
9	0.480000	0	0.
10	0.480000	0	0.
11	0.480000	0	0.
12	0.480000	0	0.
13	0.480000	0	0.
14	0.480000	0	0.
15	0.480000	0	0.
16	0.480000	0	0.
17	0.480000	0	0.
18	0.480000	0	0.
19	0.480000	0	0.
20	0.480000	0	0.
21	0.480000	0	0.
22	0.480000	0	0.
23	0.480000	0	0.
24	0.480000	0	0.
25	0.480000	0	0.
26	0.480000	0	0.
27	0.480000	0	0.
28	0.480000	0	0.
29	0.480000	0	0.
30	0.480000	0	0.
31	0.480000	0	0.
32	0.480000	0	0.
33	0.480000	0	0.
34	0.480000	0	0.
35	0.480000	0	0.
36	0.480000	0	0.
37	0.480000	0	0.
38	0.480000	0	0.
39	0.480000	0	0.
40	0.480000	0	0.
41	0.480000	0	0.
42	0.480000	0	0.
43	0.480000	0	0.
44	0.480000	0	0.
45	0.480000	0	0.
46	0.480000	0	0.
47	0.480000	0	0.
48	0.480000	0	0.
49	0.480000	0	0.
50	0.480000	0	0.
51	0.480000	0	0.
52	0.480000	0	0.
53	0.480000	0	0.
54	0.480000	0	0.
55	0.480000	0	0.
56	0.480000	0	0.
57	0.480000	0	0.
58	0.480000	0	0.
59	0.480000	0	0.
60	0.480000	0	0.
61	0.480000	0	0.
62	0.480000	0	0.
63	0.480000	0	0.
64	0.480000	0	0.
1	0.490000	14	0.218750
2	0.490000	10	0.156250
3	0.490000	16	0.250000
4	0.490000	11	0.171875
5	0.490000	4	0.062500
6	0.490000	0	0.
7	0.490000	4	0.062500
8	0.490000	0	0.
9	0.490000	0	0.
10	0.490000	0	0.
11	0.490000	0	0.
12	0.490000	0	0.
13	0.490000	0	0.
14	0.490000	0	0.
15	0.490000	0	0.
16	0.490000	0	0.
17	0.490000	0	0.
18	0.490000	0	0.
19	0.490000	0	0.
20	0.490000	0	0.
21	0.490000	0	0.
22	0.490000	0	0.
23	0.490000	0	0.
24	0.490000	0	0.
25	0.490000	0	0.
26	0.490000	0	0.
27	0.490000	0	0.
28	0.490000	0	0.
29	0.490000	0	0.
30	0.490000	0	0.
31	0.490000	0	0.
32	0.490000	0	0.
33	0.490000	0	0.
34	0.490000	0	0.
35	0.490000	0	0.
36	0.490000	0	0.
37	0.490000	0	0.
38	0.490000	0	0.
39	0.490000	0	0.
40	0.490000	0	0.
41	0.490000	0	0.
42	0.490000	0	0.
43	0.490000	0	0.
44	0.490000	0	0.
45	0.490000	0	0.
46	0.490000	0	0.
47	0.490000	0	0.
48	0.490000	0	0.
49	0.490000	0	0.
50	0.490000	0	0.
51	0.490000	0	0.
52	0.490000	0	0.
53	0.490000	0	0.
54	0.490000	0	0.
55	0.490000	0	0.
56	0.490000	0	0.
57	0.490000	0	0.
58	0.490000	0	0.
59	0.490000	0	0.
60	0.490000	0	0.
61	0.490000	0	0.
62	0.490000	0	0.
63	0.490000	0	0.
64	0.490000	0	0.
1	0.500000	15	0.234375
2	0.500000	9	0.140625
3	0.500000	15	0.234375
4	0.500000	11	0.171875
5	0.500000	3	0.046875
6	0.500000	1	0.015625
7	0.500000	3	0.046875
8	0.500000	0	0.
9	0.500000	0	0.
10	0.500000	0	0.
11	0.500000	0	0.
12	0.500000	0	0.
13	0.500000	0	0.
14	0.500000	0	0.
15	0.500000	0	0.
16	0.500000	0	0.
17	0.500000	0	0.
18	0.500000	0	0.
19	0.500000	0	0.
20	0.500000	0	0.
21	0.500000	0	0.
22	0.500000	0	0.
23	0.500000	0	0.
24	0.500000	0	0.
25	0.500000	0	0.
26	0.500000	0	0.
27	0.500000	0	0.
28	0.500000	0	0.
29	0.500000	0	0.
30	0.500000	0	0.
31	0.500000	0	0.
32	0.500000	0	0.
33	0.500000	0	0.
34	0.500000	0	0.
35	0.500000	0	0.
36	0.500000	0	0.
37	0.500000	0	0.
38	0.500000	0	0.
39	0.500000	0	0.
40	0.500000	0	0.
41	0.500000	0	0.
42	0.500000	0	0.
43	0.500000	0	0.
44	0.500000	0	0.
45	0.500000	0	0.
46	0.500000	0	0.
47	0.500000	0	0.
48	0.500000	0	0.
49	0.500000	0	0.
50	0.500000	0	0.
51	0.500000	0	0.
52	0.500000	0	0.
53	0.500000	0	0.
54	0.500000	0	0.
55	0.500000	0	0.
56	0.500000	0	0.
57	0.500000	0	0.
58	0.500000	0	0.
59	0.500000	0	0.
60	0.500000	0	0.
61	0.500000	0	0.
62	0.500000	0	0.
63	0.500000	0	0.
64	0.500000	0	0.
1	0.510000	21	0.328125
2	0.510000	11	0.171875
3	0.510000	11	0.171875
4	0.510000	9	0.140625
5	0.510000	2	0.031250
6	0.510000	0	0.
7	0.510000	2	0.031250
8	0.510000	0	0.
9	0.510000	0	0.
10	0.510000	0	0.
11	0.510000	0	0.
12	0.510000	0	0.
13	0.510000	0	0.
14	0.510000	0	0.
15	0.510000	0	0.
16	0.510000	0	0.
17	0.510000	0	0.
18	0.510000	0	0.
19	0.510000	0	0.
20	0.510000	0	0.
21	0.510000	0	0.
22	0.510000	0	0.
23	0.510000	0	0.
24	0.510000	0	0.
25	0.510000	0	0.
26	0.510000	0	0.
27	0.510000	0	0.
28	0.510000	0	0.
29	0.510000	0	0.
30	0.510000	0	0.
31	0.510000	0	0.
32	0.510000	0	0.
33	0.510000	0	0.
34	0.510000	0	0.
35	0.510000	0	0.
36	0.510000	0	0.
37	0.510000	0	0.
38	0.510000	0	0.
39	0.510000	0	0.
40	0.510000	0	0.
41	0.510000	0	0.
42	0.510000	0	0.
43	0.510000	0	0.
44	0.510000	0	0.
45	0.510000	0	0.
46	0.510000	0	0.
47	0.510000	0	0.
48	0.510000	0	0.
49	0.510000	0	0.
50	0.510000	0	0.
51	0.510000	0	0.
52	0.510000	0	0.
53	0.510000	0	0.
54	0.510000	0	0.
55	0.510000	0	0.
56	0.510000	0	0.
57	0.510000	0	0.
58	0.510000	0	0.
59	0.510000	0	0.
60	0.510000	0	0.
61	0.510000	0	0.
62	0.510000	0	0.
63	0.510000	0	0.
64	0.510000	0	0.
1	0.520000	21	0.328125
2	0.520000	11	0.171875
3	0.520000	11	0.171875
4	0.520000	8	0.125000
5	0.520000	1	0.015625
6	0.520000	1	0.015625
7	0.520000	1	0.015625
8	0.520000	0	0.
9	0.520000	0	0.
10	0.520000	0	0.
11	0.520000	0	0.
12	0.520000	0	0.
13	0.520000	0	0.
14	0.520000	0	0.
15	0.520000	0	0.
16	0.520000	0	0.
17	0.520000	0	0.
18	0.520000	0	0.
19	0.520000	0	0.
20	0.520000	0	0.
21	0.520000	0	0.
22	0.520000	0	0.
23	0.520000	0	0.
24	0.520000	0	0.
25	0.520000	0	0.
26	0.520000	0	0.
27	0.520000	0	0.
28	0.520000	0	0.
29	0.520000	0	0.
30	0.520000	0	0.
31	0.520000	0	0.
32	0.520000	0	0.
33	0.520000	0	0.
34	0.520000	0	0.
35	0.520000	0	0.
36	0.520000	0	0.
37	0.520000	0	0.
38	0.520000	0	0.
39	0.520000	0	0.
40	0.520000	0	0.
41	0.520000	0	0.
42	0.520000	0	0.
43	0.520000	0	0.
44	0.520000	0	0.
45	0.520000	0	0.
46	0.520000	0	0.
47	0.520000	0	0.
48	0.520000	0	0.
49	0.520000	0	0.
50	0.520000	0	0.
51	0.520000	0	0.
52	0.520000	0	0.
53	0.520000	0	0.
54	0.520000	0	0.
55	0.520000	0	0.
56	0.520000	0	0.
57	0.520000	0	0.
58	0.520000	0	0.
59	0.520000	0	0.
60	0.520000	0	0.
61	0.520000	0	0.
62	0.520000	0	0.
63	0.520000	0	0.
64	0.520000	0	0.
1	0.530000	23	0.359375
2	0.530000	9	0.140625
3	0.530000	13	0.203125
4	0.530000	6	0.093750
5	0.530000	0	0.
6	0.530000	2	0.031250
7	0.530000	0	0.
8	0.530000	0	0.
9	0.530000	0	0.
10	0.530000	0	0.
11	0.530000	0	0.
12	0.530000	0	0.
13	0.530000	0	0.
14	0.530000	0	0.
15	0.530000	0	0.
16	0.530000	0	0.
17	0.530000	0	0.
18	0.530000	0	0.
19	0.530000	0	0.
20	0.530000	0	0.
21	0.530000	0	0.
22	0.530000	0	0.
23	0.530000	0	0.
24	0.530000	0	0.
25	0.530000	0	0.
26	0.530000	0	0.
27	0.530000	0	0.
28	0.530000	0	0.
29	0.530000	0	0.
30	0.530000	0	0.
31	0.530000	0	0.
32	0.530000	0	0.
33	0.530000	0	0.
34	0.530000	0	0.
35	0.530000	0	0.
36	0.530000	0	0.
37	0.530000	0	0.
38	0.530000	0	0.
39	0.530000	0	0.
40	0.530000	0	0.
41	0.530000	0	0.
42	0.530000	0	0.
43	0.530000	0	0.
44	0.530000	0	0.
45	0.530000	0	0.
46	0.530000	0	0.
47	0.530000	0	0.
48	0.530000	0	0.
49	0.530000	0	0.
50	0.530000	0	0.
51	0.530000	0	0.
52	0.530000	0	0.
53	0.530000	0	0.
54	0.530000	0	0.
55	0.530000	0	0.
56	0.530000	0	0.
57	0.530000	0	0.
58	0.530000	0	0.
59	0.530000	0	0.
60	0.530000	0	0.
61	0.530000	0	0.
62	0.530000	0	0.
63	0.530000	0	0.
64	0.530000	0	0.
1	0.540000	27	0.421875
2	0.540000	10	0.156250
3	0.540000	13	0.203125
4	0.540000	3	0.046875
5	0.540000	0	0.
6	0.540000	0	0.
7	0.540000	0	0.
8	0.540000	0	0.
9	0.540000	0	0.
10	0.540000	0	0.
11	0.540000	0	0.
12	0.540000	0	0.
13	0.540000	0	0.
14	0.540000	0	0.
15	0.540000	0	0.
16	0.540000	0	0.
17	0.540000	0	0.
18	0.540000	0	0.
19	0.540000	0	0.
20	0.540000	0	0.
21	0.540000	0	0.
22	0.540000	0	0.
23	0.540000	0	0.
24	0.540000	0	0.
25	0.540000	0	0.
26	0.540000	0	0.
27	0.540000	0	0.
28	0.540000	0	0.
29	0.540000	0	0.
